INSEE_COM;I_CD_POST_SIEGE;num_TC;CDCOM_TC;num_TCABS;CDCOM_TCABS 
70302;A70302;919321;A70550;919321;A70550
70303;A70303;919321;A70550;919321;A70550
70304;A70304;919321;A70550;919321;A70550
70305;A70305;919321;A70550;919321;A70550
70306;A70306;919321;A70550;919321;A70550
70307;A70307;919321;A70550;919321;A70550
70308;A70308;919321;A70550;919321;A70550
70309;A70309;919321;A70550;919321;A70550
70310;A70310;919321;A70550;919321;A70550
70311;A70311;919321;A70550;919321;A70550
70312;A70312;919321;A70550;919321;A70550
70313;A70313;919321;A70550;919321;A70550
70314;A70314;919321;A70550;919321;A70550
70315;A70315;919321;A70550;919321;A70550
70316;A70316;919321;A70550;919321;A70550
70317;A70317;919321;A70550;919321;A70550
70318;A70318;919321;A70550;919321;A70550
70319;A70319;919321;A70550;919321;A70550
70320;A70320;919321;A70550;919321;A70550
70321;A70321;919321;A70550;919321;A70550
70322;A70322;919321;A70550;919321;A70550
70323;A70323;919321;A70550;919321;A70550
70324;A70324;919321;A70550;919321;A70550
70325;A70325;919321;A70550;919321;A70550
70326;A70326;919321;A70550;919321;A70550
70327;A70327;919321;A70550;919321;A70550
70328;A70328;919321;A70550;919321;A70550
70329;A70329;919321;A70550;919321;A70550
70330;A70330;919321;A70550;919321;A70550
70331;A70331;919321;A70550;919321;A70550
70332;A70332;919321;A70550;919321;A70550
70333;A70333;;;;
70334;A70334;919321;A70550;919321;A70550
70335;A70335;919321;A70550;919321;A70550
70336;A70336;919321;A70550;919321;A70550
70337;A70337;919321;A70550;919321;A70550
70338;A70338;919321;A70550;919321;A70550
70339;A70339;919321;A70550;919321;A70550
70340;A70340;919321;A70550;919321;A70550
70341;A70341;919321;A70550;919321;A70550
70342;A70342;919321;A70550;919321;A70550
70343;A70343;919321;A70550;919321;A70550
70344;A70344;919321;A70550;919321;A70550
70345;A70345;919321;A70550;919321;A70550
70346;A70346;;;;
70347;A70347;919321;A70550;919321;A70550
70348;A70348;919321;A70550;919321;A70550
70349;A70349;919321;A70550;919321;A70550
70350;A70350;919321;A70550;919321;A70550
70351;A70351;919321;A70550;919321;A70550
70352;A70352;919321;A70550;919321;A70550
70353;A70353;919321;A70550;919321;A70550
70354;A70354;;;;
70355;A70355;919321;A70550;919321;A70550
70356;A70356;919321;A70550;919321;A70550
70357;A70357;919321;A70550;919321;A70550
70358;A70358;919321;A70550;919321;A70550
70359;A70359;919321;A70550;919321;A70550
70360;A70360;919321;A70550;919321;A70550
70361;A70361;919321;A70550;919321;A70550
70362;A70362;919321;A70550;919321;A70550
70363;A70363;919321;A70550;919321;A70550
70364;A70364;919321;A70550;919321;A70550
70365;A70365;;;;
70366;A70366;919321;A70550;919321;A70550
70367;A70367;919321;A70550;919321;A70550
70368;A70368;919321;A70550;919321;A70550
70369;A70369;919321;A70550;919321;A70550
70370;A70370;;;;
70371;A70371;919321;A70550;919321;A70550
70372;A70372;919321;A70550;919321;A70550
70373;A70373;919321;A70550;919321;A70550
70374;A70374;919321;A70550;919321;A70550
70375;A70375;919321;A70550;919321;A70550
70376;A70376;919321;A70550;919321;A70550
70377;A70377;;;;
70378;A70378;919321;A70550;919321;A70550
70379;A70379;;;;
70380;A70380;919321;A70550;919321;A70550
70381;A70381;919321;A70550;919321;A70550
70382;A70382;;;;
70383;A70383;919321;A70550;919321;A70550
70384;A70384;919321;A70550;919321;A70550
70385;A70385;919321;A70550;919321;A70550
70386;A70386;919321;A70550;919321;A70550
70387;A70387;919321;A70550;919321;A70550
70388;A70388;919321;A70550;919321;A70550
70389;A70389;919321;A70550;919321;A70550
70390;A70390;919321;A70550;919321;A70550
70391;A70391;;;;
70392;A70392;919321;A70550;919321;A70550
70393;A70393;919321;A70550;919321;A70550
70394;A70394;919321;A70550;919321;A70550
70395;A70395;919321;A70550;919321;A70550
70396;A70396;919321;A70550;919321;A70550
70397;A70397;919321;A70550;919321;A70550
70398;A70398;919321;A70550;919321;A70550
70399;A70399;919321;A70550;919321;A70550
70400;A70400;919321;A70550;919321;A70550
70401;A70401;919321;A70550;919321;A70550
70402;A70402;919321;A70550;919321;A70550
70403;A70403;919321;A70550;919321;A70550
70404;A70404;919321;A70550;919321;A70550
70405;A70405;919321;A70550;919321;A70550
70406;A70406;919321;A70550;919321;A70550
70407;A70407;919321;A70550;919321;A70550
70408;A70408;919321;A70550;919321;A70550
70409;A70409;919321;A70550;919321;A70550
70410;A70410;919321;A70550;919321;A70550
70411;A70411;919321;A70550;919321;A70550
70412;A70412;919321;A70550;919321;A70550
70413;A70413;919321;A70550;919321;A70550
70414;A70414;919321;A70550;919321;A70550
70415;A70415;919321;A70550;919321;A70550
70416;A70416;919321;A70550;919321;A70550
70417;A70417;919321;A70550;919321;A70550
70418;A70418;919321;A70550;919321;A70550
70419;A70419;919321;A70550;919321;A70550
70420;A70420;919321;A70550;919321;A70550
70421;A70421;919321;A70550;919321;A70550
70422;A70422;919321;A70550;919321;A70550
70423;A70423;919321;A70550;919321;A70550
70424;A70424;;;;
70425;A70425;919321;A70550;919321;A70550
70426;A70426;919321;A70550;919321;A70550
70427;A70427;919321;A70550;919321;A70550
70428;A70428;919321;A70550;919321;A70550
70429;A70429;919321;A70550;919321;A70550
70430;A70430;919321;A70550;919321;A70550
70431;A70431;919321;A70550;919321;A70550
70432;A70432;919321;A70550;919321;A70550
70433;A70433;919321;A70550;919321;A70550
70434;A70434;;;;
70435;A70435;919321;A70550;919321;A70550
70436;A70436;919321;A70550;919321;A70550
70437;A70437;919321;A70550;919321;A70550
70438;A70438;919321;A70550;919321;A70550
70439;A70439;919321;A70550;919321;A70550
70440;A70440;919321;A70550;919321;A70550
70441;A70441;919321;A70550;919321;A70550
70442;A70442;919321;A70550;919321;A70550
70443;A70443;919321;A70550;919321;A70550
70444;A70444;919321;A70550;919321;A70550
70445;A70445;919321;A70550;919321;A70550
70446;A70446;919321;A70550;919321;A70550
70447;A70447;919321;A70550;919321;A70550
70448;A70448;919321;A70550;919321;A70550
70449;A70449;919321;A70550;919321;A70550
70450;A70450;919321;A70550;919321;A70550
70451;A70451;919321;A70550;919321;A70550
70452;A70452;919321;A70550;919321;A70550
70453;A70453;919321;A70550;919321;A70550
70454;A70454;919321;A70550;919321;A70550
70455;A70455;919321;A70550;919321;A70550
70456;A70456;919321;A70550;919321;A70550
70457;A70457;919321;A70550;919321;A70550
70458;A70458;;;;
70459;A70459;919321;A70550;919321;A70550
70460;A70460;919321;A70550;919321;A70550
70461;A70461;919321;A70550;919321;A70550
70462;A70462;919321;A70550;919321;A70550
70463;A70463;919321;A70550;919321;A70550
70464;A70464;919321;A70550;919321;A70550
70465;A70465;;;;
70466;A70466;919321;A70550;919321;A70550
70467;A70467;919321;A70550;919321;A70550
70468;A70468;919321;A70550;919321;A70550
70469;A70469;919321;A70550;919321;A70550
70470;A70470;919321;A70550;919321;A70550
70471;A70471;919321;A70550;919321;A70550
70472;A70472;919321;A70550;919321;A70550
70473;A70473;919321;A70550;919321;A70550
70474;A70474;919321;A70550;919321;A70550
70475;A70475;919321;A70550;919321;A70550
70476;A70476;919321;A70550;919321;A70550
70477;A70477;919321;A70550;919321;A70550
70478;A70478;919321;A70550;919321;A70550
70479;A70479;919321;A70550;919321;A70550
70480;A70480;919321;A70550;919321;A70550
70481;A70481;919321;A70550;919321;A70550
70482;A70482;919321;A70550;919321;A70550
70483;A70483;919321;A70550;919321;A70550
70484;A70484;919321;A70550;919321;A70550
70485;A70485;919321;A70550;919321;A70550
70486;A70486;919321;A70550;919321;A70550
70487;A70487;919321;A70550;919321;A70550
70488;A70488;919321;A70550;919321;A70550
70489;A70489;919321;A70550;919321;A70550
70490;A70490;919321;A70550;919321;A70550
70491;A70491;919321;A70550;919321;A70550
70492;A70492;919321;A70550;919321;A70550
70493;A70493;919321;A70550;919321;A70550
70494;A70494;919321;A70550;919321;A70550
70495;A70495;;;;
70496;A70496;919321;A70550;919321;A70550
70497;A70497;919321;A70550;919321;A70550
70498;A70498;919321;A70550;919321;A70550
70499;A70499;919321;A70550;919321;A70550
70500;A70500;919321;A70550;919321;A70550
70501;A70501;919321;A70550;919321;A70550
70502;A70502;919321;A70550;919321;A70550
70503;A70503;919321;A70550;919321;A70550
70504;A70504;919321;A70550;919321;A70550
70505;A70505;919321;A70550;919321;A70550
70506;A70506;919321;A70550;919321;A70550
70507;A70507;919321;A70550;919321;A70550
70508;A70508;;;;
70509;A70509;919321;A70550;919321;A70550
70510;A70510;919321;A70550;919321;A70550
70511;A70511;919321;A70550;919321;A70550
70512;A70512;919321;A70550;919321;A70550
70513;A70513;919321;A70550;919321;A70550
70514;A70514;919321;A70550;919321;A70550
70515;A70515;919321;A70550;919321;A70550
70516;A70516;919321;A70550;919321;A70550
70517;A70517;919321;A70550;919321;A70550
70518;A70518;919321;A70550;919321;A70550
70519;A70519;919321;A70550;919321;A70550
70520;A70520;919321;A70550;919321;A70550
70521;A70521;919321;A70550;919321;A70550
70522;A70522;919321;A70550;919321;A70550
70523;A70523;919321;A70550;919321;A70550
70524;A70524;919321;A70550;919321;A70550
70525;A70525;919321;A70550;919321;A70550
70526;A70526;919321;A70550;919321;A70550
70527;A70527;919321;A70550;919321;A70550
70528;A70528;919321;A70550;919321;A70550
70529;A70529;919321;A70550;919321;A70550
70530;A70530;919321;A70550;919321;A70550
70531;A70531;919321;A70550;919321;A70550
70532;A70532;919321;A70550;919321;A70550
70533;A70533;919321;A70550;919321;A70550
70534;A70534;919321;A70550;919321;A70550
70535;A70535;919321;A70550;919321;A70550
70536;A70536;919321;A70550;919321;A70550
70537;A70537;919321;A70550;919321;A70550
70538;A70538;919321;A70550;919321;A70550
70539;A70539;919321;A70550;919321;A70550
70540;A70540;919321;A70550;919321;A70550
70541;A70541;919321;A70550;919321;A70550
70542;A70542;919321;A70550;919321;A70550
70543;A70543;;;;
70544;A70544;919321;A70550;919321;A70550
70545;A70545;919321;A70550;919321;A70550
70546;A70546;919321;A70550;919321;A70550
70547;A70547;919321;A70550;919321;A70550
70548;A70548;919321;A70550;919321;A70550
70549;A70549;919321;A70550;919321;A70550
70550;A70550;919321;A70550;919321;A70550
70551;A70551;919321;A70550;919321;A70550
70552;A70552;919321;A70550;919321;A70550
70553;A70553;919321;A70550;919321;A70550
70554;A70554;919321;A70550;919321;A70550
70555;A70555;919321;A70550;919321;A70550
70556;A70556;;;;
70557;A70557;919321;A70550;919321;A70550
70558;A70558;919321;A70550;919321;A70550
70559;A70559;919321;A70550;919321;A70550
70560;A70560;919321;A70550;919321;A70550
70561;A70561;919321;A70550;919321;A70550
70562;A70562;919321;A70550;919321;A70550
70563;A70563;919321;A70550;919321;A70550
70564;A70564;919321;A70550;919321;A70550
70565;A70565;919321;A70550;919321;A70550
70566;A70566;919321;A70550;919321;A70550
70567;A70567;919321;A70550;919321;A70550
70568;A70568;919321;A70550;919321;A70550
70569;A70569;919321;A70550;919321;A70550
70570;A70570;;;;
70571;A70571;919321;A70550;919321;A70550
70572;A70572;919321;A70550;919321;A70550
70573;A70573;919321;A70550;919321;A70550
70574;A70574;919321;A70550;919321;A70550
70575;A70575;919321;A70550;919321;A70550
70576;A70576;919321;A70550;919321;A70550
70577;A70577;919321;A70550;919321;A70550
70578;A70578;919321;A70550;919321;A70550
70579;A70579;919321;A70550;919321;A70550
70580;A70580;919321;A70550;919321;A70550
70581;A70581;919321;A70550;919321;A70550
70582;A70582;919321;A70550;919321;A70550
70583;A70583;919321;A70550;919321;A70550
71001;A71001;100401;A71076;100401;A71076
71002;A71002;100401;A71076;100401;A71076
71003;A71003;100401;A71076;100401;A71076
71004;A71004;100401;A71076;100401;A71076
71005;A71005;100401;A71076;100401;A71076
71006;A71006;100405;A71270;100405;A71270
71007;A71007;100405;A71270;100405;A71270
71008;A71008;100405;A71270;100405;A71270
71009;A71009;100403;A71153;100401;A71076
71010;A71010;100403;A71153;100401;A71076
71011;A71011;100405;A71270;100405;A71270
71012;A71012;100405;A71270;100405;A71270
71013;A71013;100401;A71076;100401;A71076
71014;A71014;100403;A71153;100401;A71076
71015;A71015;100403;A71153;100401;A71076
71016;A71016;100405;A71270;100405;A71270
71017;A71017;100405;A71270;100405;A71270
71018;A71018;100401;A71076;100401;A71076
71019;A71019;100401;A71076;100401;A71076
71020;A71020;100403;A71153;100401;A71076
71021;A71021;100405;A71270;100405;A71270
71022;A71022;100405;A71270;100405;A71270
71023;A71023;100401;A71076;100401;A71076
71024;A71024;100405;A71270;100405;A71270
71025;A71025;100405;A71270;100405;A71270
71026;A71026;100401;A71076;100401;A71076
71027;A71027;100401;A71076;100401;A71076
71028;A71028;100401;A71076;100401;A71076
71029;A71029;100401;A71076;100401;A71076
71030;A71030;100405;A71270;100405;A71270
71031;A71031;100405;A71270;100405;A71270
71032;A71032;100405;A71270;100405;A71270
71033;A71033;100401;A71076;100401;A71076
71034;A71034;100401;A71076;100401;A71076
71035;A71035;100405;A71270;100405;A71270
71036;A71036;100405;A71270;100405;A71270
71037;A71037;100401;A71076;100401;A71076
71038;A71038;100403;A71153;100401;A71076
71039;A71039;100405;A71270;100405;A71270
71040;A71040;100403;A71153;100401;A71076
71041;A71041;100405;A71270;100405;A71270
71042;A71042;100405;A71270;100405;A71270
71043;A71043;100401;A71076;100401;A71076
71044;A71044;100401;A71076;100401;A71076
71045;A71045;100401;A71076;100401;A71076
71046;A71046;100403;A71153;100401;A71076
71047;A71047;100405;A71270;100405;A71270
71048;A71048;100405;A71270;100405;A71270
71049;A71049;;;;
71050;A71050;100405;A71270;100405;A71270
71051;A71051;100401;A71076;100401;A71076
71052;A71052;100401;A71076;100401;A71076
71053;A71053;;;;
71054;A71054;100401;A71076;100401;A71076
71055;A71055;100405;A71270;100405;A71270
71056;A71056;100401;A71076;100401;A71076
71057;A71057;100405;A71270;100405;A71270
71058;A71058;100401;A71076;100401;A71076
71059;A71059;100403;A71153;100401;A71076
71060;A71060;100405;A71270;100405;A71270
71061;A71061;100401;A71076;100401;A71076
71062;A71062;100403;A71153;100401;A71076
71063;A71063;100403;A71153;100401;A71076
71064;A71064;100401;A71076;100401;A71076
71065;A71065;100405;A71270;100405;A71270
71066;A71066;100405;A71270;100405;A71270
71067;A71067;100405;A71270;100405;A71270
71068;A71068;100405;A71270;100405;A71270
71069;A71069;100405;A71270;100405;A71270
71070;A71070;100401;A71076;100401;A71076
71071;A71071;100405;A71270;100405;A71270
71072;A71072;100401;A71076;100401;A71076
71073;A71073;100401;A71076;100401;A71076
71074;A71074;100405;A71270;100405;A71270
71075;A71075;100405;A71270;100405;A71270
71076;A71076;100401;A71076;100401;A71076
71077;A71077;100405;A71270;100405;A71270
71078;A71078;100401;A71076;100401;A71076
71079;A71079;100401;A71076;100401;A71076
71080;A71080;100401;A71076;100401;A71076
71081;A71081;100401;A71076;100401;A71076
71082;A71082;100405;A71270;100405;A71270
71083;A71083;;;;
71084;A71084;100405;A71270;100405;A71270
71085;A71085;100403;A71153;100401;A71076
71086;A71086;100405;A71270;100405;A71270
71087;A71087;100405;A71270;100405;A71270
71088;A71088;100405;A71270;100405;A71270
71089;A71089;100401;A71076;100401;A71076
71090;A71090;100405;A71270;100405;A71270
71091;A71091;100405;A71270;100405;A71270
71092;A71092;100401;A71076;100401;A71076
71093;A71093;100401;A71076;100401;A71076
71094;A71094;100405;A71270;100405;A71270
71095;A71095;100405;A71270;100405;A71270
71096;A71096;100403;A71153;100401;A71076
71097;A71097;100401;A71076;100401;A71076
71098;A71098;100403;A71153;100401;A71076
71099;A71099;100405;A71270;100405;A71270
71100;A71100;100405;A71270;100405;A71270
71101;A71101;100401;A71076;100401;A71076
71102;A71102;100401;A71076;100401;A71076
71103;A71103;100403;A71153;100401;A71076
71104;A71104;100401;A71076;100401;A71076
71105;A71105;100405;A71270;100405;A71270
71106;A71106;100405;A71270;100405;A71270
71107;A71107;100401;A71076;100401;A71076
71108;A71108;100405;A71270;100405;A71270
71109;A71109;100401;A71076;100401;A71076
71110;A71110;100405;A71270;100405;A71270
71111;A71111;100405;A71270;100405;A71270
71112;A71112;100405;A71270;100405;A71270
71113;A71113;100405;A71270;100405;A71270
71114;A71114;;;;
71115;A71115;100401;A71076;100401;A71076
71116;A71116;100405;A71270;100405;A71270
71117;A71117;100401;A71076;100401;A71076
71118;A71118;100401;A71076;100401;A71076
71119;A71119;100401;A71076;100401;A71076
71120;A71120;100405;A71270;100405;A71270
71121;A71121;100401;A71076;100401;A71076
71122;A71122;100403;A71153;100401;A71076
71123;A71123;100405;A71270;100405;A71270
71124;A71124;100401;A71076;100401;A71076
71125;A71125;100405;A71270;100405;A71270
71126;A71126;100405;A71270;100405;A71270
71127;A71127;100405;A71270;100405;A71270
71128;A71128;100405;A71270;100405;A71270
71129;A71129;100403;A71153;100401;A71076
71130;A71130;100405;A71270;100405;A71270
71131;A71131;100401;A71076;100401;A71076
71132;A71132;100405;A71270;100405;A71270
71133;A71133;100405;A71270;100405;A71270
71134;A71134;100405;A71270;100405;A71270
71135;A71135;100405;A71270;100405;A71270
71136;A71136;100405;A71270;100405;A71270
71137;A71137;100405;A71270;100405;A71270
71138;A71138;100401;A71076;100401;A71076
71139;A71139;100405;A71270;100405;A71270
71140;A71140;100403;A71153;100401;A71076
71141;A71141;100405;A71270;100405;A71270
71142;A71142;100403;A71153;100401;A71076
71143;A71143;100401;A71076;100401;A71076
71144;A71144;100403;A71153;100401;A71076
71145;A71145;100405;A71270;100405;A71270
71146;A71146;100405;A71270;100405;A71270
71147;A71147;100405;A71270;100405;A71270
71148;A71148;100405;A71270;100405;A71270
71149;A71149;100403;A71153;100401;A71076
71150;A71150;100405;A71270;100405;A71270
71151;A71151;100403;A71153;100401;A71076
71152;A71152;100403;A71153;100401;A71076
71153;A71153;100403;A71153;100401;A71076
71154;A71154;100401;A71076;100401;A71076
71155;A71155;100405;A71270;100405;A71270
71156;A71156;100405;A71270;100405;A71270
71157;A71157;100401;A71076;100401;A71076
71158;A71158;100401;A71076;100401;A71076
71159;A71159;100401;A71076;100401;A71076
71160;A71160;100405;A71270;100405;A71270
71161;A71161;100405;A71270;100405;A71270
71162;A71162;100403;A71153;100401;A71076
71163;A71163;100405;A71270;100405;A71270
71164;A71164;100405;A71270;100405;A71270
71165;A71165;100403;A71153;100401;A71076
71166;A71166;100403;A71153;100401;A71076
71167;A71167;100401;A71076;100401;A71076
71168;A71168;100401;A71076;100401;A71076
